Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
www.coronavirus.to.gov.br,5,23,0,3.5434651896016462,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.todosplanosdesaude.com.br,9,39,0,3.9300074921063572,3.155221528859512,3.7970421653407156,0,0.2682926829268293,0,0,0,2,0
www.coronavirus.uerj.br,5,21,0,3.5883543471732335,2.0,3.546439344671015,1,0.4782608695652174,0,0,0,2,0
www.coronavirus.uiowa.edu,5,23,0,3.513269689515108,2.321928094887362,3.3087513512471665,1,0.44,0,0,0,2,0
www.coronavirus.usg.edu,4,21,0,3.6424896731661263,1.584962500721156,3.4713544870139303,1,0.4782608695652174,0,0,0,2,0
www.coronavirus.utah.gov,4,22,0,3.6572682296173897,2.0,3.5841837197791886,1,0.4583333333333333,0,0,0,2,0
www.coronavirus.voce.org.br,5,25,0,3.54174352060186,2.0,3.4464393446710155,0,0.4074074074074074,0,0,0,2,0
www.coronavirus.wa.gov,4,20,0,3.3908054820769813,1.0,3.2810361125534233,1,0.5,0,0,0,2,0
www.coronavirus.wv.gov,4,20,0,3.3564924137968237,1.0,3.2810361125534233,1,0.5,0,0,0,2,0
www.coronavirusapp.com.br,5,23,0,3.6430741894285688,3.2359263506290334,3.4613201402110083,0,0.44,0,0,0,1,0
www.coronavirusbauru.com.br,6,25,0,3.5319412055466586,3.1556390622295662,3.408694969562842,0,0.4074074074074074,0,0,0,1,0
www.coronavirusblumenau.sc.gov.br,6,31,0,3.861983513035609,3.5766176449086675,3.7622673906514943,0,0.3333333333333333,0,0,0,1,0
www.coronavirusclothing.gov.jo,5,28,0,3.8029100796497266,3.5766176449086675,3.7622673906514943,0,0.36666666666666664,0,0,0,1,0
www.coronavirusclothmasks.gov.jo,6,30,0,3.941428031846024,3.653756708287001,3.8332696895151073,0,0.34375,0,0,0,1,0
www.coronaviruscolombia.gov.co,5,28,0,3.647742678581274,3.405822250285692,3.6211755429194716,1,0.36666666666666664,0,0,0,1,0
www.coronavirusemsantacatarina.com.br,7,35,0,3.7152854598142397,3.3535339485774815,3.581076011914607,0,0.2972972972972973,0,0,0,1,0
www.coronavirusexpert.gov.jo,5,26,0,3.8693312611115176,3.5724694587701364,3.748994803525096,0,0.39285714285714285,0,0,0,1,0
www.coronavirusfortbend.gov,5,25,0,3.884155094595806,3.6421498816369064,3.816402716644387,0,0.4074074074074074,0,0,0,1,0
www.coronavirusgoaway.edu.jo,6,26,0,3.7534343861887853,3.4104172527605203,3.4632805178108104,0,0.39285714285714285,0,0,0,1,0
